sprint,kind,limit,collected_at,repository_rank,name_with_owner,url,stargazer_count,created_at,age_days,merged_pull_requests,releases_count,updated_at,days_since_update,primary_language,issues_total,issues_closed,closed_issues_ratio
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,585,DataTalksClub/data-engineering-zoomcamp,https://github.com/DataTalksClub/data-engineering-zoomcamp,44999,2021-10-21T09:32:50Z,1770.45,462,0,2026-08-26T19:37:35Z,0.03,Jupyter Notebook,146,146,1.0
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,586,react-hook-form/react-hook-form,https://github.com/react-hook-form/react-hook-form,44839,2019-03-05T23:47:10Z,2730.85,2325,619,2026-08-26T19:22:45Z,0.04,TypeScript,5007,5006,0.9998
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,587,mitmproxy/mitmproxy,https://github.com/mitmproxy/mitmproxy,44820,2010-02-16T04:10:13Z,6035.67,2848,81,2026-08-26T20:08:33Z,0.0,Python,3692,3324,0.900325
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,588,meteor/meteor,https://github.com/meteor/meteor,44813,2012-01-19T01:58:17Z,5333.76,2934,0,2026-08-26T09:40:49Z,0.44,JavaScript,9332,9136,0.978997
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,589,vnpy/vnpy,https://github.com/vnpy/vnpy,44784,2015-03-02T03:36:58Z,4195.69,1077,67,2026-08-26T17:34:31Z,0.11,Python,2187,2171,0.992684
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,590,files-community/Files,https://github.com/files-community/Files,44771,2019-01-04T18:19:14Z,2791.08,5794,141,2026-08-26T19:53:43Z,0.01,C#,11361,10916,0.960831
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,591,sudheerj/reactjs-interview-questions,https://github.com/sudheerj/reactjs-interview-questions,44758,2018-05-31T17:17:01Z,3009.12,170,0,2026-08-26T19:13:01Z,0.04,JavaScript,113,110,0.973451
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,592,vercel/hyper,https://github.com/vercel/hyper,44707,2016-07-01T06:01:21Z,3708.59,3293,88,2026-08-26T16:38:00Z,0.15,TypeScript,3825,2882,0.753464
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,593,logseq/logseq,https://github.com/logseq/logseq,44643,2020-05-23T00:06:06Z,2286.84,3419,153,2026-08-26T19:05:55Z,0.05,Clojure,8216,7358,0.89557
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,594,getsentry/sentry,https://github.com/getsentry/sentry,44623,2010-08-30T22:06:41Z,5839.92,91524,176,2026-08-26T19:07:43Z,0.05,Python,17271,15488,0.896763
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,595,paperless-ngx/paperless-ngx,https://github.com/paperless-ngx/paperless-ngx,44616,2022-02-12T21:56:52Z,1655.93,3577,156,2026-08-26T19:46:42Z,0.02,Python,2664,2663,0.999625
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,596,charmbracelet/bubbletea,https://github.com/charmbracelet/bubbletea,44572,2020-01-10T21:04:03Z,2419.97,709,80,2026-08-26T20:00:19Z,0.01,Go,446,339,0.76009
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,597,spf13/cobra,https://github.com/spf13/cobra,44513,2013-09-03T20:40:26Z,4739.98,631,27,2026-08-26T14:34:15Z,0.24,Go,1255,1001,0.79761
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,598,NaiboWang/EasySpider,https://github.com/NaiboWang/EasySpider,44442,2020-07-18T02:41:27Z,2230.73,47,11,2026-08-26T19:00:15Z,0.05,JavaScript,766,497,0.648825
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,599,payloadcms/payload,https://github.com/payloadcms/payload,44421,2021-01-05T18:49:45Z,2059.06,7728,574,2026-08-26T19:52:23Z,0.02,TypeScript,4768,4342,0.910654
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,600,AykutSarac/jsoncrack.com,https://github.com/AykutSarac/jsoncrack.com,44338,2022-01-30T15:25:18Z,1669.2,91,23,2026-08-26T16:40:52Z,0.15,TypeScript,289,260,0.899654
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,601,sharkdp/fd,https://github.com/sharkdp/fd,44210,2017-05-09T21:27:10Z,3395.95,776,45,2026-08-26T18:37:41Z,0.07,Rust,983,854,0.868769
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,602,janhq/jan,https://github.com/janhq/jan,44196,2023-08-17T02:17:10Z,1105.75,3831,104,2026-08-26T19:20:54Z,0.04,TypeScript,3835,3446,0.898566
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,603,zen-browser/desktop,https://github.com/zen-browser/desktop,44099,2024-03-28T00:05:55Z,881.84,1239,186,2026-08-26T19:18:53Z,0.04,C++,9726,9138,0.939543
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,604,Kong/kong,https://github.com/Kong/kong,44045,2014-11-17T23:56:08Z,4299.85,6532,147,2026-08-26T20:04:46Z,0.01,Lua,4614,4537,0.983312
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,605,streamich/react-use,https://github.com/streamich/react-use,44024,2018-10-27T10:16:05Z,2860.42,1534,257,2026-08-26T03:59:38Z,0.68,TypeScript,614,247,0.40228
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,606,parcel-bundler/parcel,https://github.com/parcel-bundler/parcel,44019,2017-08-07T16:36:47Z,3306.15,2600,52,2026-08-26T10:10:23Z,0.42,JavaScript,5539,5080,0.917133
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,607,yangshun/front-end-interview-handbook,https://github.com/yangshun/front-end-interview-handbook,43994,2018-01-13T19:40:08Z,3147.02,356,0,2026-08-26T14:20:45Z,0.25,JavaScript,103,92,0.893204
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,608,babel/babel,https://github.com/babel/babel,43986,2014-09-28T13:38:23Z,4350.28,6745,468,2026-08-26T06:01:39Z,0.59,TypeScript,9118,8521,0.934525
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,609,lysine-dev/retrofit,https://github.com/lysine-dev/retrofit,43934,2010-09-06T21:39:43Z,5832.94,1389,4,2026-08-26T12:59:09Z,0.3,Java,2775,2648,0.954234
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,610,astaxie/build-web-application-with-golang,https://github.com/astaxie/build-web-application-with-golang,43909,2012-08-02T11:49:35Z,5137.35,757,0,2026-08-26T15:44:59Z,0.19,Go,306,182,0.594771
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,611,apache/spark,https://github.com/apache/spark,43882,2014-02-25T08:00:08Z,4565.51,8,0,2026-08-26T20:03:31Z,0.01,Scala,102,62,0.607843
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,612,DataExpert-io/data-engineer-handbook,https://github.com/DataExpert-io/data-engineer-handbook,43870,2023-11-19T19:47:41Z,1011.02,181,0,2026-08-26T16:25:08Z,0.16,Jupyter Notebook,107,82,0.766355
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,613,Imbad0202/academic-research-skills,https://github.com/Imbad0202/academic-research-skills,43833,2026-02-26T06:31:01Z,181.57,416,41,2026-08-26T19:34:09Z,0.03,Python,318,300,0.943396
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,614,ccxt/ccxt,https://github.com/ccxt/ccxt,43756,2017-05-14T15:41:56Z,3391.19,15684,250,2026-08-26T19:45:51Z,0.02,Python,11551,11321,0.980088
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,615,aymericdamien/TensorFlow-Examples,https://github.com/aymericdamien/TensorFlow-Examples,43735,2015-11-11T14:21:19Z,3941.25,88,0,2026-08-26T01:34:30Z,0.78,Jupyter Notebook,239,71,0.297071
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,616,ray-project/ray,https://github.com/ray-project/ray,43612,2016-10-25T19:38:30Z,3592.03,32236,129,2026-08-26T17:22:25Z,0.12,Python,22989,20105,0.874549
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,617,danielmiessler/Fabric,https://github.com/danielmiessler/Fabric,43538,2024-01-03T23:18:31Z,965.87,646,423,2026-08-26T19:07:01Z,0.05,Go,862,830,0.962877
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,618,juspay/hyperswitch,https://github.com/juspay/hyperswitch,43537,2022-10-17T11:18:28Z,1409.37,7642,159,2026-08-26T19:35:11Z,0.03,Rust,4206,2867,0.681645
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,619,colinhacks/zod,https://github.com/colinhacks/zod,43533,2020-03-07T20:59:08Z,2362.97,1178,205,2026-08-26T19:22:40Z,0.04,TypeScript,3156,3101,0.982573
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,620,gradio-app/gradio,https://github.com/gradio-app/gradio,43425,2018-12-19T08:24:04Z,2807.49,5745,1000,2026-08-26T15:43:39Z,0.19,Python,6722,6568,0.97709
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,621,Light-City/CPlusPlusThings,https://github.com/Light-City/CPlusPlusThings,43386,2019-07-14T08:45:45Z,2600.48,78,0,2026-08-26T16:17:18Z,0.17,C++,231,223,0.965368
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,622,ziglang/zig,https://github.com/ziglang/zig,43299,2015-08-06T00:51:28Z,4038.81,9540,21,2026-08-26T14:54:39Z,0.22,Zig,13522,10803,0.79892
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,623,alex/what-happens-when,https://github.com/alex/what-happens-when,43299,2013-11-07T04:30:06Z,4675.66,108,0,2026-08-26T01:34:28Z,0.78,,301,54,0.179402
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,624,Unitech/pm2,https://github.com/Unitech/pm2,43277,2013-05-21T03:25:25Z,4845.7,558,139,2026-08-26T16:35:22Z,0.15,JavaScript,5147,4137,0.803769
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,625,HeyPuter/puter,https://github.com/HeyPuter/puter,43265,2024-03-03T01:44:32Z,906.77,2056,23,2026-08-26T19:56:36Z,0.01,TypeScript,1229,1220,0.992677
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,626,mifi/lossless-cut,https://github.com/mifi/lossless-cut,43217,2016-10-30T10:49:56Z,3587.39,269,106,2026-08-26T20:08:08Z,0.0,TypeScript,1925,1643,0.853506
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,627,juanfont/headscale,https://github.com/juanfont/headscale,43198,2020-06-21T09:21:05Z,2257.45,1352,140,2026-08-26T19:52:44Z,0.02,Go,1343,1255,0.934475
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,628,zbezj/HEU_KMS_Activator,https://github.com/zbezj/HEU_KMS_Activator,43193,2019-06-23T00:49:35Z,2621.81,0,54,2026-08-26T17:37:15Z,0.11,,207,32,0.154589
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,629,FuelLabs/fuels-rs,https://github.com/FuelLabs/fuels-rs,43050,2021-10-31T22:33:54Z,1759.9,915,121,2026-08-26T16:21:18Z,0.16,Rust,663,613,0.924585
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,630,FuelLabs/fuels-ts,https://github.com/FuelLabs/fuels-ts,43010,2021-09-03T18:11:03Z,1818.09,1979,156,2026-08-26T16:21:18Z,0.16,TypeScript,1457,1400,0.960879
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,631,deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,43003,2020-01-23T18:35:18Z,2407.07,3199,115,2026-08-26T16:43:10Z,0.15,Python,3375,2208,0.654222
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,632,faif/python-patterns,https://github.com/faif/python-patterns,42945,2012-06-06T21:02:35Z,5193.97,293,0,2026-08-26T14:33:23Z,0.24,Python,97,88,0.907216
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,633,heygen-com/hyperframes,https://github.com/heygen-com/hyperframes,42721,2026-03-10T01:51:06Z,169.77,2262,365,2026-08-26T20:06:36Z,0.01,TypeScript,323,273,0.845201
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,634,curl/curl,https://github.com/curl/curl,42687,2010-03-18T22:32:22Z,6004.9,211,97,2026-08-26T17:36:47Z,0.11,C,5556,5552,0.99928
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,635,k88hudson/git-flight-rules,https://github.com/k88hudson/git-flight-rules,42599,2014-07-22T20:35:09Z,4417.99,227,0,2026-08-26T16:02:47Z,0.18,,73,59,0.808219
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,636,mingrammer/diagrams,https://github.com/mingrammer/diagrams,42553,2020-02-02T15:23:24Z,2397.2,360,46,2026-08-26T17:09:33Z,0.13,Python,547,231,0.422303
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,637,bojieli/ai-agent-book,https://github.com/bojieli/ai-agent-book,42505,2025-09-09T02:41:44Z,351.73,798,1,2026-08-26T19:21:53Z,0.04,Python,186,178,0.956989
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,638,apachecn/ailearning,https://github.com/apachecn/ailearning,42491,2017-02-25T08:53:02Z,3469.47,478,2,2026-08-26T16:51:38Z,0.14,Python,118,114,0.966102
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,639,danny-avila/LibreChat,https://github.com/danny-avila/LibreChat,42486,2023-02-12T01:06:52Z,1291.8,4270,94,2026-08-26T19:30:35Z,0.03,TypeScript,4935,4565,0.925025
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,640,Alamofire/Alamofire,https://github.com/Alamofire/Alamofire,42422,2014-07-31T05:56:19Z,4409.6,674,106,2026-08-26T18:23:42Z,0.08,Swift,2819,2788,0.989003
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,641,imputnet/cobalt,https://github.com/imputnet/cobalt,42270,2022-07-08T18:12:55Z,1510.08,252,0,2026-08-26T19:58:49Z,0.01,Svelte,1032,805,0.780039
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,642,saadeghi/daisyui,https://github.com/saadeghi/daisyui,42202,2020-11-28T22:57:27Z,2096.89,619,231,2026-08-26T19:40:45Z,0.02,JavaScript,2201,2187,0.993639
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,643,666ghj/BettaFish,https://github.com/666ghj/BettaFish,42089,2024-07-01T13:11:38Z,786.29,121,6,2026-08-26T19:33:29Z,0.03,Python,442,441,0.997738
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,644,fastlane/fastlane,https://github.com/fastlane/fastlane,42025,2014-12-02T17:00:38Z,4285.14,6484,568,2026-08-26T13:00:29Z,0.3,Ruby,13305,12786,0.960992
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,645,LC044/WeChatMsg,https://github.com/LC044/WeChatMsg,42006,2023-01-11T05:03:49Z,1323.63,62,0,2026-08-26T17:23:40Z,0.12,,0,0,
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,646,agno-agi/agno,https://github.com/agno-agi/agno,41937,2022-05-04T15:23:02Z,1575.2,3730,237,2026-08-26T18:19:14Z,0.08,Python,2789,2148,0.770169
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,647,nolimits4web/swiper,https://github.com/nolimits4web/swiper,41894,2012-03-14T19:11:45Z,5278.04,630,104,2026-08-26T18:32:23Z,0.07,TypeScript,5832,5606,0.961248
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,648,freefq/free,https://github.com/freefq/free,41863,2020-06-07T02:48:33Z,2271.73,0,0,2026-08-26T19:06:33Z,0.05,,897,296,0.329989
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,649,aria2/aria2,https://github.com/aria2/aria2,41832,2010-11-27T09:41:48Z,5751.44,258,24,2026-08-26T16:41:09Z,0.15,C++,1940,829,0.42732
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,650,psf/black,https://github.com/psf/black,41816,2018-03-14T19:54:45Z,3087.01,1894,55,2026-08-26T18:36:15Z,0.07,Python,2814,2548,0.905473
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,651,amruthpillai/reactive-resume,https://github.com/amruthpillai/reactive-resume,41777,2020-03-25T14:08:22Z,2345.25,940,137,2026-08-26T20:06:11Z,0.01,TypeScript,2165,2052,0.947806
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,652,hexojs/hexo,https://github.com/hexojs/hexo,41773,2012-09-23T15:17:08Z,5085.21,1001,118,2026-08-26T17:09:21Z,0.13,TypeScript,4001,3956,0.988753
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,653,dylanaraps/pure-bash-bible,https://github.com/dylanaraps/pure-bash-bible,41722,2018-06-13T01:39:33Z,2996.77,28,0,2026-08-26T19:59:29Z,0.01,Shell,77,33,0.428571
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,654,sxyazi/yazi,https://github.com/sxyazi/yazi,41704,2023-07-08T11:45:55Z,1145.35,1286,32,2026-08-26T19:33:04Z,0.03,Rust,1964,1911,0.973014
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,655,chubin/cheat.sh,https://github.com/chubin/cheat.sh,41690,2017-05-07T21:40:56Z,3397.94,129,0,2026-08-26T20:06:18Z,0.01,Python,273,139,0.509158
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,656,dcloudio/uni-app,https://github.com/dcloudio/uni-app,41603,2018-07-12T08:52:39Z,2967.47,585,0,2026-08-26T07:56:03Z,0.51,JavaScript,5103,4410,0.864198
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,657,chatboxai/chatbox,https://github.com/chatboxai/chatbox,41574,2023-03-06T12:22:15Z,1269.33,81,60,2026-08-26T18:59:12Z,0.05,TypeScript,2699,1541,0.570952
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,658,tabler/tabler,https://github.com/tabler/tabler,41563,2018-02-01T09:08:59Z,3128.46,950,51,2026-08-26T17:12:54Z,0.13,Astro,1220,1171,0.959836
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,659,apache/dubbo,https://github.com/apache/dubbo,41555,2012-06-19T07:56:02Z,5181.51,6138,114,2026-08-26T03:10:49Z,0.71,Java,7427,6592,0.887572
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,660,yarnpkg/yarn,https://github.com/yarnpkg/yarn,41485,2016-01-19T17:39:16Z,3872.11,1655,153,2026-08-26T15:11:11Z,0.21,JavaScript,6624,4755,0.717844
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,661,exelban/stats,https://github.com/exelban/stats,41453,2019-05-29T19:24:56Z,2646.03,456,350,2026-08-26T18:42:46Z,0.06,Swift,2947,2925,0.992535
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,662,hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,41441,2021-10-28T16:19:44Z,1763.16,3708,50,2026-08-26T14:00:13Z,0.26,Python,1741,1297,0.744974
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,663,vercel-labs/agent-browser,https://github.com/vercel-labs/agent-browser,41380,2026-01-11T05:38:15Z,227.61,590,103,2026-08-26T20:05:42Z,0.01,Rust,588,246,0.418367
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,664,XTLS/Xray-core,https://github.com/XTLS/Xray-core,41231,2020-11-09T11:23:10Z,2116.37,1434,119,2026-08-26T20:02:04Z,0.01,Go,3108,3075,0.989382
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,665,luongnv89/claude-howto,https://github.com/luongnv89/claude-howto,41203,2025-11-07T22:59:34Z,291.89,70,10,2026-08-26T19:59:18Z,0.01,Python,45,30,0.666667
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,666,gkd-kit/gkd,https://github.com/gkd-kit/gkd,41201,2023-07-04T03:59:15Z,1149.68,16,75,2026-08-26T20:08:42Z,0.0,Kotlin,798,787,0.986216
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,667,chatanywhere/GPT_API_free,https://github.com/chatanywhere/GPT_API_free,41189,2023-04-23T12:42:08Z,1221.31,1,0,2026-08-26T19:58:45Z,0.01,,439,438,0.997722
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,668,nwjs/nw.js,https://github.com/nwjs/nw.js,41161,2012-01-04T06:21:10Z,5348.58,576,0,2026-08-26T02:23:01Z,0.74,JavaScript,7456,6567,0.880767
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,669,styled-components/styled-components,https://github.com/styled-components/styled-components,41123,2016-08-16T06:41:32Z,3662.57,1067,239,2026-08-26T03:31:34Z,0.7,TypeScript,3009,2998,0.996344
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,670,vuetifyjs/vuetify,https://github.com/vuetifyjs/vuetify,41034,2016-09-12T00:39:35Z,3635.82,4810,675,2026-08-26T17:00:02Z,0.14,TypeScript,15445,15161,0.981612
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,671,bailicangdu/vue2-elm,https://github.com/bailicangdu/vue2-elm,41023,2016-12-23T01:49:20Z,3533.77,21,0,2026-08-26T06:58:26Z,0.55,Vue,631,512,0.81141
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,672,goabstract/Awesome-Design-Tools,https://github.com/goabstract/Awesome-Design-Tools,41000,2019-02-12T13:55:30Z,2752.26,283,0,2026-08-26T18:51:56Z,0.06,JavaScript,55,26,0.472727
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,673,zai-org/ChatGLM-6B,https://github.com/zai-org/ChatGLM-6B,40983,2023-03-13T12:00:18Z,1262.34,47,0,2026-08-26T13:08:41Z,0.3,Python,1316,750,0.569909
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,674,ashishps1/awesome-system-design-resources,https://github.com/ashishps1/awesome-system-design-resources,40946,2023-10-25T01:50:42Z,1036.77,3,0,2026-08-26T20:04:34Z,0.01,Java,35,27,0.771429
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,675,QSCTech/zju-icicles,https://github.com/QSCTech/zju-icicles,40920,2016-06-28T16:17:32Z,3711.17,232,0,2026-08-26T19:04:15Z,0.05,HTML,78,69,0.884615
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,676,Hmbown/CodeWhale,https://github.com/Hmbown/CodeWhale,40860,2026-01-19T18:21:01Z,219.08,1783,135,2026-08-26T19:18:53Z,0.04,Rust,2554,2446,0.957713
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,677,facebookresearch/faiss,https://github.com/facebookresearch/faiss,40809,2017-02-07T16:07:05Z,3487.17,137,28,2026-08-26T17:27:37Z,0.12,C++,2779,2567,0.923714
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,678,vim/vim,https://github.com/vim/vim,40802,2015-08-18T21:03:56Z,4025.97,440,0,2026-08-26T19:20:34Z,0.04,Vim Script,9742,8178,0.839458
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,679,ToolJet/ToolJet,https://github.com/ToolJet/ToolJet,40770,2021-03-30T08:51:34Z,1975.47,9133,601,2026-08-26T17:46:08Z,0.1,JavaScript,5287,4734,0.895404
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,680,DeusData/codebase-memory-mcp,https://github.com/DeusData/codebase-memory-mcp,40760,2026-02-24T22:01:00Z,182.93,520,46,2026-08-26T19:56:37Z,0.01,C,857,451,0.526254
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,681,remoteintech/remote-jobs,https://github.com/remoteintech/remote-jobs,40757,2015-10-13T03:49:25Z,3970.68,1454,0,2026-08-26T17:31:07Z,0.11,JavaScript,204,200,0.980392
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,682,appsmithorg/appsmith,https://github.com/appsmithorg/appsmith,40749,2020-06-30T04:07:36Z,2248.67,14338,308,2026-08-26T18:52:29Z,0.06,TypeScript,23750,19324,0.813642
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,683,GyulyVGC/sniffnet,https://github.com/GyulyVGC/sniffnet,40748,2022-07-31T21:55:56Z,1486.93,552,18,2026-08-26T19:42:00Z,0.02,Rust,369,314,0.850949
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,684,duckdb/duckdb,https://github.com/duckdb/duckdb,40664,2018-06-26T15:04:45Z,2983.22,11749,63,2026-08-26T19:53:46Z,0.01,C++,7476,6917,0.925227
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,685,PatrickJS/awesome-cursorrules,https://github.com/PatrickJS/awesome-cursorrules,40662,2024-09-16T15:38:38Z,709.19,101,0,2026-08-26T15:49:41Z,0.18,JavaScript,66,58,0.878788
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,686,bradtraversy/50projects50days,https://github.com/bradtraversy/50projects50days,40632,2020-11-16T14:39:01Z,2109.23,44,0,2026-08-26T19:25:27Z,0.03,CSS,0,0,
